"segment_id","driver_id","segment_type","order_id","segment_start_time","segment_end_time"
"1164","2","STOP","1382","2024-02-09 19:17:00","2024-02-09 19:19:37"
"1165","2","DRIVE",NULL,"2024-02-09 19:07:27","2024-02-09 19:14:00"
"1166","2","STOP","1423","2024-02-26 20:00:50","2024-02-26 20:02:45"
"1167","2","DRIVE",NULL,"2024-02-26 19:47:02","2024-02-26 19:57:50"
"1168","2","STOP",NULL,"2024-02-26 19:33:05","2024-02-26 19:50:53"
"1169","4","STOP","1020","2024-02-18 21:38:59","2024-02-19 01:41:52"
"1170","4","DRIVE",NULL,"2024-02-18 21:30:40","2024-02-18 21:35:59"
"1171","3","STOP","1247","2024-02-17 05:48:59","2024-02-17 05:52:30"
"1172","3","DRIVE",NULL,"2024-02-17 05:42:10","2024-02-17 05:45:59"
"1173","3","STOP",NULL,"2024-02-17 05:33:28","2024-02-17 05:44:18"
"1174","2","STOP","2119","2024-02-04 09:14:01","2024-02-04 09:16:08"
"1175","2","DRIVE",NULL,"2024-02-04 09:03:49","2024-02-04 09:11:01"
"1176","3","STOP","2176","2024-02-23 20:57:37","2024-02-23 20:59:39"
"1177","3","DRIVE",NULL,"2024-02-23 20:47:47","2024-02-23 20:54:37"
"1178","3","STOP",NULL,"2024-02-23 20:36:58","2024-02-23 20:52:09"
"1179","1","STOP","1337","2024-02-14 03:50:01","2024-02-14 03:51:51"
"1180","1","DRIVE",NULL,"2024-02-14 03:36:06","2024-02-14 03:47:01"
"1181","1","STOP","1196","2024-02-28 03:36:36","2024-02-28 03:37:20"
"1182","1","DRIVE",NULL,"2024-02-28 03:23:55","2024-02-28 03:33:36"
"1183","1","STOP","369","2024-02-12 03:08:15","2024-02-12 03:09:29"
"1184","1","DRIVE",NULL,"2024-02-12 03:00:42","2024-02-12 03:05:15"
"1185","1","STOP",NULL,"2024-02-12 02:51:43","2024-02-12 03:02:49"
"1186","2","STOP","1821","2024-02-11 06:22:58","2024-02-11 06:25:15"
"1187","2","DRIVE",NULL,"2024-02-11 06:10:05","2024-02-11 06:19:58"
"1188","2","STOP",NULL,"2024-02-11 06:04:53","2024-02-11 06:13:44"
"1189","3","STOP","1835","2024-02-10 09:32:12","2024-02-10 09:35:31"
"1190","3","DRIVE",NULL,"2024-02-10 09:22:45","2024-02-10 09:29:12"
"1191","4","STOP","2140","2024-02-13 15:57:13","2024-02-13 16:03:12"
"1192","4","DRIVE",NULL,"2024-02-13 15:51:22","2024-02-13 15:54:13"
"1193","3","STOP","1945","2024-02-17 05:14:26","2024-02-17 05:16:05"
"1194","3","DRIVE",NULL,"2024-02-17 05:02:27","2024-02-17 05:11:26"
"1195","2","STOP","1417","2024-02-05 15:01:27","2024-02-05 15:03:23"
"1196","2","DRIVE",NULL,"2024-02-05 14:54:51","2024-02-05 14:58:27"
"1197","1","STOP","1031","2024-02-24 02:40:52","2024-02-24 02:41:44"
"1198","1","DRIVE",NULL,"2024-02-24 02:27:36","2024-02-24 02:37:52"
"1199","1","STOP",NULL,"2024-02-24 02:17:31","2024-02-24 02:29:37"
"1200","3","STOP","1598","2024-02-18 06:27:58","2024-02-18 06:32:27"
"1201","3","DRIVE",NULL,"2024-02-18 06:17:20","2024-02-18 10:24:58"
"1202","1","STOP","1017","2024-02-20 17:00:46","2024-02-20 17:01:54"
"1203","1","DRIVE",NULL,"2024-02-20 16:48:13","2024-02-20 16:57:46"
"1204","1","STOP",NULL,"2024-02-20 16:38:06","2024-02-20 16:51:30"
"1205","4","STOP","1805","2024-02-02 03:34:41","2024-02-02 03:41:20"
"1206","4","DRIVE",NULL,"2024-02-02 03:24:19","2024-02-02 03:31:41"
"1207","3","STOP","560","2024-02-17 02:17:39","2024-02-17 02:21:04"
"1208","3","DRIVE",NULL,"2024-02-17 02:06:15","2024-02-17 02:14:39"
"1209","1","STOP","1704","2024-02-19 07:07:26","2024-02-19 07:09:14"
"1210","1","DRIVE",NULL,"2024-02-19 06:56:01","2024-02-19 07:04:26"
"1211","3","STOP","2152","2024-02-03 03:56:47","2024-02-03 04:01:55"
"1212","3","DRIVE",NULL,"2024-02-03 03:42:20","2024-02-03 03:53:47"
"1213","2","STOP","468","2024-02-25 05:16:35","2024-02-25 05:19:37"
"1214","2","DRIVE",NULL,"2024-02-25 05:04:36","2024-02-25 05:13:35"
"1215","3","STOP","1663","2024-02-17 19:54:31","2024-02-17 19:57:27"
"1216","3","DRIVE",NULL,"2024-02-17 19:48:23","2024-02-17 19:51:31"
"1217","4","STOP","1905","2024-02-28 15:17:25","2024-02-28 15:17:25"
"1218","4","DRIVE",NULL,"2024-02-28 15:05:22","2024-02-28 15:14:25"
"1219","3","STOP","1743","2024-02-17 03:06:05","2024-02-17 03:10:43"
"1220","3","DRIVE",NULL,"2024-02-17 02:59:47","2024-02-17 03:03:05"
"1221","3","STOP","980","2024-02-07 18:46:35","2024-02-07 18:50:15"
"1222","3","DRIVE",NULL,"2024-02-07 18:35:10","2024-02-07 18:43:35"
"1223","1","STOP","1676","2024-02-01 05:48:48","2024-02-01 05:50:23"
"1224","1","DRIVE",NULL,"2024-02-01 05:42:51","2024-02-01 05:45:48"
"1225","1","STOP",NULL,"2024-02-01 05:30:23","2024-02-01 05:30:23"
"1226","3","STOP","1922","2024-02-17 09:05:17","2024-02-17 09:05:17"
"1227","3","DRIVE",NULL,"2024-02-17 08:51:50","2024-02-17 09:02:17"
"1228","3","STOP","1205","2024-02-12 09:28:10","2024-02-12 09:31:47"
"1229","3","DRIVE",NULL,"2024-02-12 09:15:19","2024-02-12 09:25:10"
"1230","4","STOP","140","2024-02-22 16:45:16","2024-02-22 16:49:00"
"1231","4","DRIVE",NULL,"2024-02-22 16:37:09","2024-02-22 16:42:16"
"1232","2","STOP","381","2024-02-20 18:30:08","2024-02-20 18:30:56"
"1233","2","DRIVE",NULL,"2024-02-20 18:23:37","2024-02-20 18:27:08"
"1234","3","STOP","1875","2024-02-08 04:02:07","2024-02-08 04:04:27"
"1235","3","DRIVE",NULL,"2024-02-08 03:49:39","2024-02-08 03:59:07"
"1236","3","STOP",NULL,"2024-02-08 03:42:20","2024-02-08 03:51:53"
"1237","4","STOP","1392","2024-02-21 09:03:32","2024-02-21 09:06:50"
"1238","4","DRIVE",NULL,"2024-02-21 08:54:10","2024-02-21 08:54:10"
"1239","2","STOP","1381","2024-02-07 02:05:53","2024-02-07 02:07:41"
"1240","2","DRIVE",NULL,"2024-02-07 02:00:45","2024-02-07 02:02:53"
"1241","3","STOP","1410","2024-02-25 21:02:42","2024-02-25 21:04:18"
"1242","3","DRIVE",NULL,"2024-02-25 20:52:23","2024-02-25 20:59:42"
"1243","3","STOP","62","2024-02-14 06:16:57","2024-02-14 06:19:59"
"1244","3","DRIVE",NULL,"2024-02-14 06:11:51","2024-02-14 06:13:57"
"1245","3","STOP",NULL,"2024-02-14 05:57:06","2024-02-14 06:15:34"
"1246","4","STOP","1895","2024-02-07 20:51:39","2024-02-07 20:53:43"
"1247","4","DRIVE",NULL,"2024-02-07 20:41:31","2024-02-07 20:48:39"
"1248","4","STOP",NULL,"2024-02-07 20:28:12","2024-02-07 20:45:21"
"1249","1","STOP","2160","2024-02-20 17:58:03","2024-02-20 17:59:28"
"1250","1","DRIVE",NULL,"2024-02-20 17:51:57","2024-02-20 17:55:03"
"1251","1","STOP",NULL,"2024-02-20 17:46:47","2024-02-20 17:56:14"
"1252","2","STOP","178","2024-02-08 16:03:21","2024-02-08 16:05:26"
"1253","2","DRIVE",NULL,"2024-02-08 15:51:42","2024-02-08 16:00:21"
"1254","1","STOP","1608","2024-02-17 03:44:09","2024-02-17 03:44:09"
"1255","1","DRIVE",NULL,"2024-02-17 03:35:45","2024-02-17 03:41:09"
"1256","1","STOP",NULL,"2024-02-17 03:21:10","2024-02-17 03:38:06"
"1257","1","STOP","1679","2024-02-20 21:46:44","2024-02-20 21:47:35"
"1258","1","DRIVE",NULL,"2024-02-20 21:38:06","2024-02-20 21:43:44"
"1259","1","STOP",NULL,"2024-02-20 21:26:16","2024-02-20 21:42:57"
"1260","2","STOP","862","2024-02-06 04:50:50","2024-02-06 04:54:01"
"1261","2","DRIVE",NULL,"2024-02-06 04:45:39","2024-02-06 04:47:50"
"1262","4","STOP","1920","2024-02-22 09:51:47","2024-02-22 09:55:18"
"1263","4","DRIVE",NULL,"2024-02-22 09:37:13","2024-02-22 09:48:47"
"1264","2","STOP","835","2024-02-05 09:21:53","2024-02-05 09:27:50"
"1265","2","DRIVE",NULL,"2024-02-05 09:09:52","2024-02-05 09:18:53"
"1266","1","STOP","1978","2024-02-20 05:05:00","2024-02-20 05:06:52"
"1267","1","DRIVE",NULL,"2024-02-20 04:52:58","2024-02-20 05:02:00"
"1268","3","STOP","1431","2024-02-12 16:31:33","2024-02-12 16:33:33"
"1269","3","DRIVE",NULL,"2024-02-12 16:23:54","2024-02-12 16:28:33"
"1270","3","STOP","620","2024-02-19 16:29:34","2024-02-19 16:33:54"
"1271","3","DRIVE",NULL,"2024-02-19 16:14:55","2024-02-19 16:26:34"
"1272","3","STOP",NULL,"2024-02-19 16:06:07","2024-02-19 16:06:07"
"1273","3","STOP","2043","2024-02-27 06:43:35","2024-02-27 06:46:16"
"1274","3","DRIVE",NULL,"2024-02-27 06:38:09","2024-02-27 06:40:35"
"1275","1","STOP","1969","2024-02-07 16:27:13","2024-02-07 16:28:08"
"1276","1","DRIVE",NULL,"2024-02-07 16:20:29","2024-02-07 16:24:13"
"1277","4","STOP","1303","2024-02-06 07:16:57","2024-02-06 07:21:01"
"1278","4","DRIVE",NULL,"2024-02-06 07:06:24","2024-02-06 07:13:57"
"1279","1","STOP","1146","2024-02-26 05:27:35","2024-02-26 05:28:14"
"1280","1","DRIVE",NULL,"2024-02-26 05:18:27","2024-02-26 05:24:35"
"1281","2","STOP","1980","2024-02-08 02:41:29","2024-02-08 02:43:07"
"1282","2","DRIVE",NULL,"2024-02-08 02:31:44","2024-02-08 02:38:29"
"1283","1","STOP","204","2024-02-24 20:32:44","2024-02-24 20:34:16"
"1284","1","DRIVE",NULL,"2024-02-24 20:21:55","2024-02-24 20:29:44"
"1285","1","STOP",NULL,"2024-02-24 20:12:46","2024-02-24 20:26:45"
"1286","1","STOP","242","2024-02-20 18:55:44","2024-02-20 18:56:44"
"1287","1","DRIVE",NULL,"2024-02-20 18:47:50","2024-02-20 18:52:44"
"1288","2","STOP","13","2024-02-05 16:00:17","2024-02-05 16:02:40"
"1289","2","DRIVE",NULL,"2024-02-05 15:49:49","2024-02-05 15:57:17"
"1290","2","STOP",NULL,"2024-02-05 15:35:29","2024-02-05 15:54:33"
"1291","2","STOP","2099","2024-02-20 07:18:46","2024-02-20 07:20:47"
"1292","2","DRIVE",NULL,"2024-02-20 07:04:37","2024-02-20 07:15:46"
"1293","3","STOP","2127","2024-02-20 03:57:05","2024-02-20 04:02:13"
"1294","3","DRIVE",NULL,"2024-02-20 03:49:15","2024-02-20 03:54:05"
"1295","1","STOP","324","2024-02-21 02:43:19","2024-02-21 02:44:01"
"1296","1","DRIVE",NULL,"2024-02-21 02:30:46","2024-02-21 02:40:19"
"1297","3","STOP","1939","2024-02-27 07:43:18","2024-02-27 07:47:57"
"1298","3","DRIVE",NULL,"2024-02-27 07:32:39","2024-02-27 07:40:18"
"1299","3","STOP","1874","2024-02-12 15:56:21","2024-02-12 15:59:36"
"1300","3","DRIVE",NULL,"2024-02-12 15:42:22","2024-02-12 15:53:21"
"1301","2","STOP","1349","2024-02-10 03:36:20","2024-02-10 03:38:51"
"1302","2","DRIVE",NULL,"2024-02-10 03:24:12","2024-02-10 03:33:20"
"1303","3","STOP","429","2024-02-03 17:06:12","2024-02-03 17:08:43"
"1304","3","DRIVE",NULL,"2024-02-03 16:59:33","2024-02-03 17:03:12"
"1305","3","STOP","1436","2024-02-10 14:02:07","2024-02-10 14:04:44"
"1306","3","DRIVE",NULL,"2024-02-10 13:53:59","2024-02-10 13:59:07"
"1307","3","STOP","2064","2024-02-24 14:44:24","2024-02-24 14:48:01"
"1308","3","DRIVE",NULL,"2024-02-24 14:30:15","2024-02-24 14:41:24"
"1309","2","STOP","725","2024-02-13 18:30:12","2024-02-13 18:32:16"
"1310","2","DRIVE",NULL,"2024-02-13 18:19:04","2024-02-13 18:27:12"
"1311","2","STOP","871","2024-02-08 15:44:37","2024-02-08 15:45:38"
"1312","2","DRIVE",NULL,"2024-02-08 15:31:51","2024-02-08 15:41:37"
"1313","1","STOP","2098","2024-02-21 02:10:41","2024-02-21 02:11:51"
"1314","1","DRIVE",NULL,"2024-02-21 01:58:02","2024-02-21 02:07:41"
"1315","3","STOP","1657","2024-02-08 16:06:36","2024-02-08 16:09:49"
"1316","3","DRIVE",NULL,"2024-02-08 16:00:06","2024-02-08 16:03:36"
"1317","3","STOP","933","2024-02-22 08:02:32","2024-02-22 08:06:33"
"1318","3","DRIVE",NULL,"2024-02-22 07:48:14","2024-02-22 07:59:32"
"1319","3","STOP","203","2024-02-28 18:20:49","2024-02-28 18:26:36"
"1320","3","DRIVE",NULL,"2024-02-28 18:10:39","2024-02-28 18:17:49"
"1321","1","STOP","632","2024-02-22 20:39:54","2024-02-22 20:41:20"
"1322","1","DRIVE",NULL,"2024-02-22 20:29:32","2024-02-22 20:36:54"
"1323","3","STOP","348","2024-02-07 16:28:45","2024-02-07 16:30:56"
"1324","3","DRIVE",NULL,"2024-02-07 16:17:04","2024-02-07 16:25:45"
"1325","2","STOP","612","2024-02-14 17:23:25","2024-02-14 17:27:02"
"1326","2","DRIVE",NULL,"2024-02-14 17:12:08","2024-02-14 17:20:25"
"1327","4","STOP","529","2024-02-18 08:49:31","2024-02-18 08:53:15"
"1328","4","DRIVE",NULL,"2024-02-18 08:41:10","2024-02-18 08:46:31"
"1329","3","STOP","1988","2024-02-24 02:46:25","2024-02-24 02:50:51"
"1330","3","DRIVE",NULL,"2024-02-24 02:31:43","2024-02-24 02:43:25"
"1331","4","STOP","226","2024-02-27 09:09:47","2024-02-27 09:20:17"
"1332","4","DRIVE",NULL,"2024-02-27 08:56:20","2024-02-27 09:06:47"
"1333","4","STOP","983","2024-02-05 02:24:26","2024-02-05 02:31:16"
"1334","4","DRIVE",NULL,"2024-02-05 02:18:58","2024-02-05 02:21:26"
"1335","4","STOP",NULL,"2024-02-05 02:12:55","2024-02-05 02:22:32"
"1336","1","STOP","1883","2024-02-04 03:06:49","2024-02-04 03:07:58"
"1337","1","DRIVE",NULL,"2024-02-04 02:55:10","2024-02-04 03:03:49"
"1338","1","STOP",NULL,"2024-02-04 02:46:51","2024-02-04 02:59:05"
"1339","1","STOP","266","2024-02-14 08:56:48","2024-02-14 08:57:24"
"1340","1","DRIVE",NULL,"2024-02-14 08:47:03","2024-02-14 08:53:48"
"1341","3","STOP","1367","2024-02-07 05:05:41","2024-02-07 05:09:14"
"1342","3","DRIVE",NULL,"2024-02-07 04:52:02","2024-02-07 05:02:41"
"1343","2","STOP","187","2024-02-17 03:16:39","2024-02-17 03:17:57"
"1344","2","DRIVE",NULL,"2024-02-17 03:03:28","2024-02-17 03:13:39"
"1345","2","STOP","1342","2024-02-13 20:59:02","2024-02-13 21:00:04"
"1346","2","DRIVE",NULL,"2024-02-13 20:45:26","2024-02-13 20:56:02"
"1347","4","STOP","931","2024-02-15 07:39:27","2024-02-15 07:42:24"
"1348","4","DRIVE",NULL,"2024-02-15 07:25:03","2024-02-15 07:36:27"
"1349","1","STOP","943","2024-02-15 18:57:01","2024-02-15 18:57:43"
"1350","1","DRIVE",NULL,"2024-02-15 18:47:12","2024-02-15 18:54:01"
"1351","2","STOP","2039","2024-02-04 15:48:51","2024-02-04 15:51:17"
"1352","2","DRIVE",NULL,"2024-02-04 15:40:41","2024-02-04 15:45:51"
"1353","2","STOP",NULL,"2024-02-04 15:29:40","2024-02-04 15:44:48"
"1354","3","STOP","1465","2024-02-09 20:34:52","2024-02-09 20:38:00"
"1355","3","DRIVE",NULL,"2024-02-09 20:23:41","2024-02-09 20:31:52"
"1356","1","STOP","1100","2024-02-11 21:49:14","2024-02-11 21:50:18"
"1357","1","DRIVE",NULL,"2024-02-11 21:39:37","2024-02-11 21:46:14"
"1358","4","STOP","2124","2024-02-13 21:00:46","2024-02-13 21:04:15"
"1359","4","DRIVE",NULL,"2024-02-13 20:46:21","2024-02-13 20:57:46"
"1360","1","STOP","1713","2024-02-12 03:46:39","2024-02-12 03:48:04"
"1361","1","DRIVE",NULL,"2024-02-12 03:38:59","2024-02-12 03:43:39"
"1362","3","STOP","109","2024-02-04 04:40:30","2024-02-04 04:42:49"
"1363","3","DRIVE",NULL,"2024-02-04 04:30:59","2024-02-04 04:37:30"
"1364","2","STOP","1421","2024-02-25 16:33:06","2024-02-25 16:34:17"
"1365","2","DRIVE",NULL,"2024-02-25 16:25:57","2024-02-25 16:25:57"
"1366","2","STOP","1968","2024-02-25 03:42:55","2024-02-25 03:45:09"
"1367","2","DRIVE",NULL,"2024-02-25 03:29:50","2024-02-25 03:39:55"
"1368","2","STOP","880","2024-02-17 19:33:28","2024-02-17 19:35:37"
"1369","2","DRIVE",NULL,"2024-02-17 19:25:15","2024-02-17 19:30:28"
"1370","2","STOP","2205","2024-02-26 18:56:55","2024-02-26 18:59:01"
"1371","2","DRIVE",NULL,"2024-02-26 18:49:16","2024-02-26 18:53:55"
"1372","4","STOP","505","2024-02-12 17:31:10","2024-02-12 17:34:24"
"1373","4","DRIVE",NULL,"2024-02-12 17:25:32","2024-02-12 17:28:10"
"1374","4","STOP",NULL,"2024-02-12 17:17:03","2024-02-12 17:30:15"
"1375","2","STOP","1295","2024-02-12 08:31:03","2024-02-12 08:31:03"
"1376","2","DRIVE",NULL,"2024-02-12 08:24:30","2024-02-12 08:28:03"
"1377","3","STOP","1911","2024-02-27 17:17:19","2024-02-27 17:20:34"
"1378","3","DRIVE",NULL,"2024-02-27 17:05:58","2024-02-27 17:14:19"
"1379","2","STOP","1779","2024-02-02 04:52:48","2024-02-02 04:54:36"
"1380","2","DRIVE",NULL,"2024-02-02 04:41:48","2024-02-02 04:49:48"
"1381","2","STOP",NULL,"2024-02-02 04:34:37","2024-02-02 04:45:43"
"1382","2","STOP","1092","2024-02-12 07:08:20","2024-02-12 07:11:01"
"1383","2","DRIVE",NULL,"2024-02-12 06:54:26","2024-02-12 07:05:20"
"1384","2","STOP",NULL,"2024-02-12 06:46:28","2024-02-12 06:57:44"
"1385","3","STOP","698","2024-02-08 05:24:47","2024-02-08 05:29:29"
"1386","3","DRIVE",NULL,"2024-02-08 05:18:26","2024-02-08 05:21:47"
"1387","3","STOP","2200","2024-02-16 19:50:38","2024-02-16 19:52:53"
"1388","3","DRIVE",NULL,"2024-02-16 19:37:22","2024-02-16 19:47:38"
"1389","3","STOP",NULL,"2024-02-16 19:30:54","2024-02-16 19:41:52"
"1390","4","STOP","664","2024-02-10 09:35:32","2024-02-10 09:40:15"
"1391","4","DRIVE",NULL,"2024-02-10 09:28:07","2024-02-10 09:32:32"
"1392","2","STOP","1114","2024-02-14 14:18:53","2024-02-14 14:21:12"
"1393","2","DRIVE",NULL,"2024-02-14 14:07:13","2024-02-14 14:15:53"
"1394","2","STOP","489","2024-02-04 02:39:51","2024-02-04 02:43:56"
"1395","2","DRIVE",NULL,"2024-02-04 02:29:40","2024-02-04 02:36:51"
"1396","4","STOP","1646","2024-02-27 05:57:44","2024-02-27 06:06:31"
"1397","4","DRIVE",NULL,"2024-02-27 05:42:47","2024-02-27 05:54:44"
"1398","1","STOP","344","2024-02-26 14:25:39","2024-02-26 14:26:51"
"1399","1","DRIVE",NULL,"2024-02-26 14:19:02","2024-02-26 14:22:39"
"1400","3","STOP","1635","2024-02-28 07:10:39","2024-02-28 07:13:35"
"1401","3","DRIVE",NULL,"2024-02-28 06:58:05","2024-02-28 07:07:39"
"1402","4","STOP","2046","2024-02-20 04:35:38","2024-02-20 04:41:46"
"1403","4","DRIVE",NULL,"2024-02-20 04:26:52","2024-02-20 04:32:38"
"1404","4","STOP","683","2024-02-16 16:37:30","2024-02-16 16:40:51"
"1405","4","DRIVE",NULL,"2024-02-16 16:31:37","2024-02-16 16:34:30"
"1406","4","STOP","532","2024-02-21 20:24:22","2024-02-21 20:27:21"
"1407","4","DRIVE",NULL,"2024-02-21 20:12:39","2024-02-21 20:21:22"
"1408","3","STOP","1011","2024-02-13 18:08:04","2024-02-13 18:10:56"
"1409","3","DRIVE",NULL,"2024-02-13 18:02:11","2024-02-13 18:05:04"
"1410","3","STOP","2143","2024-02-20 14:33:10","2024-02-20 14:36:39"
"1411","3","DRIVE",NULL,"2024-02-20 14:23:12","2024-02-20 14:30:10"
"1412","2","STOP","390","2024-02-03 03:58:42","2024-02-03 04:01:00"
"1413","2","DRIVE",NULL,"2024-02-03 03:46:13","2024-02-03 03:55:42"
"1414","1","STOP","349","2024-02-04 18:51:16","2024-02-04 18:52:10"
"1415","1","DRIVE",NULL,"2024-02-04 18:41:50","2024-02-04 18:48:16"
"1416","2","STOP","570","2024-02-07 09:45:00","2024-02-07 09:46:59"
"1417","2","DRIVE",NULL,"2024-02-07 09:36:29","2024-02-07 09:42:00"
"1418","1","STOP","392","2024-02-23 08:21:36","2024-02-23 08:22:55"
"1419","1","DRIVE",NULL,"2024-02-23 08:12:16","2024-02-23 08:18:36"
"1420","4","STOP","614","2024-02-07 04:38:04","2024-02-07 04:43:09"
"1421","4","DRIVE",NULL,"2024-02-07 04:27:58","2024-02-07 04:35:04"
"1422","1","STOP","793","2024-02-15 20:09:19","2024-02-15 20:10:22"
"1423","1","DRIVE",NULL,"2024-02-15 20:01:11","2024-02-15 20:06:19"
"1424","1","STOP",NULL,"2024-02-15 19:46:48","2024-02-15 20:05:09"
"1425","1","STOP","1921","2024-02-09 04:54:23","2024-02-09 04:55:14"
"1426","1","DRIVE",NULL,"2024-02-09 04:47:18","2024-02-09 04:51:23"
"1427","2","STOP","247","2024-02-18 15:08:43","2024-02-18 15:10:56"
"1428","2","DRIVE",NULL,"2024-02-18 14:56:10","2024-02-18 15:05:43"
"1429","2","STOP",NULL,"2024-02-18 15:00:38","2024-02-18 14:46:22"
"1430","2","STOP","1760","2024-02-12 02:42:24","2024-02-12 02:45:52"
"1431","2","DRIVE",NULL,"2024-02-12 02:31:37","2024-02-12 02:39:24"
"1432","2","STOP","696","2024-02-06 09:52:26","2024-02-06 09:55:55"
"1433","2","DRIVE",NULL,"2024-02-06 09:41:54","2024-02-06 09:49:26"
"1434","2","STOP",NULL,"2024-02-06 09:33:56","2024-02-06 09:46:32"
"1435","4","STOP","1810","2024-02-23 03:48:38","2024-02-23 03:59:05"
"1436","4","DRIVE",NULL,"2024-02-23 03:34:51","2024-02-23 03:45:38"
"1437","2","STOP","143","2024-02-14 02:19:30","2024-02-14 02:23:52"
"1438","2","DRIVE",NULL,"2024-02-14 02:13:05","2024-02-14 02:16:30"
"1439","2","STOP","375","2024-02-20 15:33:48","2024-02-20 15:36:34"
"1440","2","DRIVE",NULL,"2024-02-20 15:23:03","2024-02-20 15:30:48"
"1441","4","STOP","947","2024-02-03 04:24:22","2024-02-03 04:27:24"
"1442","4","DRIVE",NULL,"2024-02-03 04:19:08","2024-02-03 04:21:22"
"1443","3","STOP","5","2024-02-19 02:07:03","2024-02-19 02:09:03"
"1444","3","DRIVE",NULL,"2024-02-19 01:55:44","2024-02-19 02:04:03"
"1445","3","STOP",NULL,"2024-02-19 01:47:42","2024-02-19 01:59:05"
"1446","3","STOP","1564","2024-02-12 15:54:32","2024-02-12 15:59:27"
"1447","3","DRIVE",NULL,"2024-02-12 15:40:12","2024-02-12 15:51:32"
"1448","2","STOP","884","2024-02-20 02:35:27","2024-02-20 02:38:40"
"1449","2","DRIVE",NULL,"2024-02-20 02:24:34","2024-02-20 02:32:27"
"1450","3","STOP","2158","2024-02-11 09:31:31","2024-02-11 09:33:27"
"1451","3","DRIVE",NULL,"2024-02-11 09:19:35","2024-02-11 09:28:31"
"1452","3","STOP",NULL,"2024-02-11 09:09:48","2024-02-11 09:09:48"
"1453","2","STOP","1143","2024-02-13 20:15:32","2024-02-13 20:16:47"
"1454","2","DRIVE",NULL,"2024-02-13 20:08:39","2024-02-13 20:12:32"
"1455","1","STOP","1943","2024-02-21 03:20:17","2024-02-21 03:20:50"
"1456","1","DRIVE",NULL,"2024-02-21 03:06:50","2024-02-21 03:17:17"
"1457","4","STOP","2009","2024-02-11 09:14:13","2024-02-11 09:16:58"
"1458","4","DRIVE",NULL,"2024-02-11 09:06:38","2024-02-11 09:11:13"
"1459","4","STOP","1363","2024-02-21 14:58:45","2024-02-21 15:03:55"
"1460","4","DRIVE",NULL,"2024-02-21 14:46:54","2024-02-21 14:55:45"
"1461","4","STOP","2110","2024-02-02 15:03:35","2024-02-02 15:06:28"
"1462","4","DRIVE",NULL,"2024-02-02 14:57:38","2024-02-02 15:00:35"
"1463","4","STOP",NULL,"2024-02-02 14:47:08","2024-02-02 15:01:51"
"1464","4","STOP","366","2024-02-19 19:30:07","2024-02-19 19:33:39"
"1465","4","DRIVE",NULL,"2024-02-19 19:16:05","2024-02-19 19:27:07"
"1466","4","STOP","960","2024-02-11 17:16:18","2024-02-11 17:20:35"
"1467","4","DRIVE",NULL,"2024-02-11 17:02:16","2024-02-11 17:13:18"
"1468","1","STOP","2218","2024-02-19 06:03:22","2024-02-19 06:04:31"
"1469","1","DRIVE",NULL,"2024-02-19 05:51:42","2024-02-19 06:00:22"
"1470","1","STOP",NULL,"2024-02-19 05:45:05","2024-02-19 05:55:50"
"1471","3","STOP","992","2024-02-23 16:53:43","2024-02-23 16:56:00"
"1472","3","DRIVE",NULL,"2024-02-23 16:42:41","2024-02-23 16:50:43"
"1473","2","STOP","1187","2024-02-08 16:31:33","2024-02-08 16:32:36"
"1474","2","DRIVE",NULL,"2024-02-08 16:23:47","2024-02-08 16:28:33"
"1475","4","STOP","1422","2024-02-04 08:06:56","2024-02-04 08:10:18"
"1476","4","DRIVE",NULL,"2024-02-04 07:52:03","2024-02-04 08:03:56"
"1477","4","STOP","287","2024-02-18 05:17:50","2024-02-18 05:24:26"
"1478","4","DRIVE",NULL,"2024-02-18 05:04:56","2024-02-18 05:14:50"
"1479","3","STOP","1112","2024-02-10 20:20:13","2024-02-10 20:23:23"
"1480","3","DRIVE",NULL,"2024-02-10 20:09:55","2024-02-10 20:17:13"
"1481","2","STOP","1262","2024-02-23 20:41:18","2024-02-23 20:44:47"
"1482","2","DRIVE",NULL,"2024-02-23 20:27:55","2024-02-23 20:38:18"
"1483","3","STOP","476","2024-02-15 19:57:18","2024-02-15 19:57:18"
"1484","3","DRIVE",NULL,"2024-02-15 19:50:12","2024-02-15 19:54:18"
"1485","2","STOP","841","2024-02-27 16:39:31","2024-02-27 16:39:31"
"1486","2","DRIVE",NULL,"2024-02-27 16:31:26","2024-02-27 16:36:31"
"1487","2","STOP","1526","2024-02-16 14:27:46","2024-02-16 14:29:08"
"1488","2","DRIVE",NULL,"2024-02-16 14:20:57","2024-02-16 14:24:46"
"1489","4","STOP","808","2024-02-16 02:27:43","2024-02-16 02:32:45"
